"","gene","mean_HNSC","mean_LUSC","mean_HNSC_minus_mean_LUSC","p","p.adj"
"2187","ERC2",0.65489355127782,0.71024296512254,-0.0553494138447194,0.00014160771190657,0.0021655333851538
"2188","ARHGEF3",0.599204734272707,0.571181394990253,0.0280233392824536,0.00052825373812124,0.0021655333851538
"2189","IL17RD",0.573906794094854,0.632221158449208,-0.0583143643543539,0.000219480077523499,0.0021655333851538
"2190","HESX1",0.588730510099061,0.669407620170889,-0.0806771100718287,9.53048426795212e-06,0.0021655333851538
"2191","PDE12",0.0399958495749519,0.0280345391080369,0.011961310466915,9.26090946638507e-05,0.0021655333851538
"2192","SLMAP",0.106060341231715,0.0864662014081088,0.0195941398236059,0.000400720285002779,0.0021655333851538
"2193","FLNB",0.399068134972372,0.345372879341692,0.0536952556306803,1.83324662072476e-06,0.0021655333851538
"2194","DNASE1L3",0.531032858502859,0.616705051178721,-0.0856721926758622,1.63195087841092e-06,0.0021655333851538
"2195","PXK",0.770923782898562,0.734838658724156,0.0360851241744055,3.22964944343559e-06,0.0021655333851538
"2196","PDHB",0.0491181910913952,0.04493901377506,0.0041791773163352,0.000606669372379053,0.0021655333851538
"2197","FAM107A",0.549449913407285,0.555083126417319,-0.00563321301003349,0.000140292717288989,0.0021655333851538
"2198","FAM3D",0.523531918840451,0.571759108571362,-0.0482271897309116,0.000273642938274093,0.0021655333851538
"2199","C3orf67",0.0857895614521337,0.0753292143275901,0.0104603471245435,0.000290340690937108,0.0021655333851538
"2200","FHIT",0.755107794210468,0.816798756839707,-0.0616909626292382,0.000181341614742488,0.0021655333851538
"2201","PTPRG",0.489509543244624,0.487312875710136,0.00219666753448825,7.28530097778395e-05,0.0021655333851538
"2202","PTPRG-AS1",0.49044806121451,0.435789868637921,0.054658192576589,0.000276940478951185,0.0021655333851538
"2203","FEZF2",0.332582028262074,0.244873479026344,0.0877085492357303,0.00022483942617653,0.0021655333851538
"2204","CADPS",0.385677154989538,0.312839616392032,0.0728375385975053,9.20439198113056e-05,0.0021655333851538
"2205","LINC00698",0.448546715004594,0.498459048987991,-0.049912333983397,0.0010387702807578,0.0021655333851538
"2206","SYNPR",0.254557368107752,0.186790519865223,0.067766848242529,0.000476859810730867,0.0021655333851538
"2207","SNTN",0.818584575426761,0.900530471644028,-0.0819458962172672,4.89831135905414e-05,0.0021655333851538
"2208","ATXN7",0.460418791093098,0.487531969203647,-0.0271131781105492,1.57137630435996e-05,0.0021655333851538
"2209","PSMD6",0.428281457659848,0.39238094008643,0.0359005175734181,0.000187755720467957,0.0021655333851538
"2210","PRICKLE2",0.58113831175786,0.605432070483539,-0.0242937587256778,0.000608199863106376,0.0021655333851538
"2211","RP11-14D22.1",0.595013404381638,0.65349911916021,-0.058485714778572,0.000617665524380784,0.0021655333851538
"2212","ADAMTS9",0.67710537101248,0.746718595427221,-0.0696132244147405,4.77222709929639e-05,0.0021655333851538
"2213","ADAMTS9-AS2",0.608599102859564,0.688053268121436,-0.0794541652618717,6.00090846744393e-06,0.0021655333851538
"2214","MAGI1",0.474676010072044,0.480552910839881,-0.00587690076783771,0.000309005539736689,0.0021655333851538
"2215","LRIG1",0.800427090436082,0.770292505181612,0.0301345852544704,9.37754015024714e-05,0.0021655333851538
"2216","SUCLG2",0.908289054040778,0.861855736314654,0.0464333177261242,1.93179363360878e-08,0.0021655333851538
"2217","FAM19A1",0.402830861516698,0.338381852339514,0.0644490091771843,3.59969952864995e-06,0.0021655333851538
"2218","FAM19A4",0.280009724597798,0.165157731189168,0.11485199340863,9.9253926006879e-05,0.0021655333851538
"2219","UBA3",0.490993011970811,0.564962878820807,-0.0739698668499965,4.87103215879891e-06,0.0021655333851538
"2220","ARL6IP5",0.0342006833763089,0.0313197982815667,0.00288088509474213,0.000110965230451273,0.0021655333851538
"2221","MITF",0.696755072993228,0.764343651963743,-0.0675885789705159,0.000603508528914464,0.0021655333851538
"2222","FOXP1",0.797831043951299,0.775062258537935,0.0227687854133641,0.000125996545452894,0.0021655333851538
"2223","EIF4E3",0.0723748225776022,0.063754499025994,0.00862032355160819,0.000427443844501554,0.0021655333851538
"2224","PROK2",0.246905914272465,0.182804965966119,0.0641009483063462,0.00137175761396909,0.0021655333851538
"2225","LINC00877",0.637807777849501,0.560282024733441,0.0775257531160599,9.66349544371124e-07,0.0021655333851538
"2226","RYBP",0.0845441879924517,0.07610203122746,0.0084421567649917,0.00148625487001063,0.0021655333851538
"2227","SHQ1",0.906846591787881,0.867991770036612,0.0388548217512691,0.000186983395039548,0.0021655333851538
"2228","PPP4R2",0.861532887507457,0.831337961382465,0.0301949261249922,0.00156960031137689,0.0021655333851538
"2229","RARRES2P1",0.414733002819137,0.375925029061185,0.0388079737579514,1.01549283038415e-06,0.0021655333851538
"2230","ROBO2",0.714905004986745,0.787970587172721,-0.0730655821859758,5.49304261103223e-05,0.0021655333851538
"2231","ROBO1",0.319047986860453,0.248377556580782,0.0706704302796722,0.000200363935163635,0.0021655333851538
"2232","RP11-142L1.1",0.849847095341166,0.912791256614431,-0.0629441612732643,1.47477354415001e-05,0.0021655333851538
"2233","VGLL3",0.815837913104496,0.739923306063184,0.0759146070413115,6.39349746986704e-06,0.0021655333851538
"2234","LINC00506",0.248238424757031,0.191198964976909,0.0570394597801209,0.00109661125800129,0.0021655333851538
"2235","RP11-451B8.1",0.290627944648178,0.193392792840981,0.0972351518071972,1.68714393815553e-06,0.0021655333851538
"2236","HTR1F",0.767365853923678,0.82160892308933,-0.0542430691656511,0.000334276385779363,0.0021655333851538
"2237","NSUN3",0.690731285078566,0.615388657544123,0.0753426275344433,0.000270459837414169,0.0021655333851538
"2238","CDV3P1",0.687020195897791,0.639256566088677,0.0477636298091142,9.30777498460464e-05,0.0021655333851538
"2239","EPHA6",0.275153662781242,0.186990957966405,0.0881627048148374,0.000915835846988127,0.0021655333851538
"2240","ARL6",0.0854532242377709,0.0738126163994607,0.0116406078383103,0.000540474758732589,0.0021655333851538
"2241","CRYBG3",0.033732764659091,0.0421995406932832,-0.00846677603419217,0.00173487089617637,0.0021655333851538
"2242","GABRR3",0.71541531434342,0.813493277965309,-0.0980779636218895,9.85903280476608e-06,0.0021655333851538
"2243","RP11-325B23.2",0.716502880919534,0.8406348372162,-0.124131956296666,2.91980357571788e-06,0.0021655333851538
"2244","ST3GAL6",0.343157308660618,0.41251665109331,-0.0693593424326924,0.00028222947016511,0.0021655333851538
"2245","DCBLD2",0.709301060084466,0.659652726283883,0.0496483338005828,0.000269180885380804,0.0021655333851538
"2246","COL8A1",0.354506614616478,0.445612518687284,-0.0911059040708067,1.90011450962666e-05,0.0021655333851538
"2247","CMSS1",0.0522584252185363,0.0452979015546197,0.00696052366391661,0.000663531030197426,0.0021655333851538
"2248","TBC1D23",0.238225049676584,0.16512259776018,0.0731024519164036,0.000917307713674368,0.0021655333851538
"2249","LNP1",0.929593550835131,0.904950853185572,0.0246426976495594,2.16512037021885e-06,0.0021655333851538
"2250","TMEM45A",0.512065184684501,0.592769636167612,-0.0807044514831117,0.000461312137794001,0.0021655333851538
"2251","TFG",0.0157682002673524,0.0147377355501756,0.00103046471717683,0.00168508553882173,0.0021655333851538
"2252","ABI3BP",0.643440545179061,0.720879584715239,-0.0774390395361788,0.000552922490959794,0.0021655333851538
"2253","SENP7",0.0551335741160474,0.0430989856917017,0.0120345884243457,2.54522788335747e-10,0.0021655333851538
"2254","TRMT10C",0.827136487763016,0.788925465582862,0.0382110221801537,0.00126544506420888,0.0021655333851538
"2255","RPL24",0.0587772503981364,0.0457415247571234,0.013035725641013,0.000257521413409942,0.0021655333851538
"2256","CEP97",0.019160626845388,0.0213148588113398,-0.00215423196595178,0.00134871416473331,0.0021655333851538
"2257","NFKBIZ",0.0483690239711311,0.0483645014849129,4.52248621824052e-06,1.17646276479291e-05,0.0021655333851538
"2258","ZPLD1",0.654503048005151,0.763584272363206,-0.109081224358055,6.0967734363666e-06,0.0021655333851538
"2259","ALCAM",0.0647174900019017,0.0573311746295975,0.00738631537230419,0.000540846944496752,0.0021655333851538
"2260","BBX",0.828920378581415,0.850791594098193,-0.0218712155167782,0.000696649442814038,0.0021655333851538
"2261","LINC00635",0.879639524624979,0.925789636239622,-0.0461501116146424,0.00164346202525595,0.0021655333851538
"2262","LINC00636",0.0324288639105561,0.0224615983890827,0.00996726552147336,0.000532232761325333,0.0021655333851538
"2263","CD47",0.808132944768493,0.724923465892054,0.0832094788764398,0.000534651124715302,0.0021655333851538
"2264","MYH15",0.628147269540682,0.712719025144514,-0.0845717556038311,0.00028817442168577,0.0021655333851538
"2265","RP11-702L6.1",0.956172240023951,0.864525081869738,0.0916471581542135,3.63459969748586e-06,0.0021655333851538
"2266","PVRL3-AS1",0.753875287980626,0.802809245686526,-0.0489339577059005,0.00158279812010862,0.0021655333851538
"2267","PVRL3",0.77727318293591,0.831078914711986,-0.0538057317760761,0.000384373947273688,0.0021655333851538
"2268","PLCXD2",0.0204528496912428,0.0166865424653915,0.00376630722585132,4.74702908586362e-05,0.0021655333851538
"2269","PHLDB2",0.257148388991221,0.281076664421009,-0.0239282754297883,0.000339301726583467,0.0021655333851538
"2270","TAGLN3",0.873604835077359,0.891978871622461,-0.0183740365451019,2.12637683697507e-06,0.0021655333851538
"2271","TMPRSS7",0.617516074826577,0.752186032196345,-0.134669957369768,6.73915083667953e-09,0.0021655333851538
"2272","C3orf52",0.291255928146244,0.342482792938809,-0.0512268647925646,0.000251483963133638,0.0021655333851538
"2273","CD200",0.20213496854883,0.129309742214842,0.0728252263339879,0.00124405587158017,0.0021655333851538
"2274","CCDC80",0.956491776590231,0.933973212838089,0.0225185637521429,0.000121987127910875,0.0021655333851538
"2275","BOC",0.424399338150028,0.496818864588007,-0.0724195264379796,7.28365835180999e-05,0.0021655333851538
"2276","CFAP44",0.776414007090205,0.6808695679711,0.0955444391191046,0.000494899145678016,0.0021655333851538
"2277","SPICE1",0.0951527272394193,0.0808100170084245,0.0143427102309948,0.000260385705780248,0.0021655333851538
"2278","SIDT1",0.464175732152502,0.544032926336854,-0.0798571941843515,5.92947358221032e-06,0.0021655333851538
"2279","GRAMD1C",0.401242759474983,0.445039797361346,-0.0437970378863626,0.000437079914435423,0.0021655333851538
"2280","ZNF80",0.64755490461629,0.722122748256922,-0.0745678436406318,0.000228922825178194,0.0021655333851538
"2281","TIGIT",0.543180065669535,0.645146424805371,-0.101966359135836,7.10334136592174e-05,0.0021655333851538
"2282","LSAMP",0.276698636856282,0.226954179773146,0.0497444570831366,5.48559561658269e-06,0.0021655333851538
"2283","RP11-384F7.2",0.207461303022637,0.192103052591384,0.0153582504312525,2.74130382835775e-07,0.0021655333851538
"2284","RP11-484M3.5",0.769594958362049,0.836603535361484,-0.0670085769994355,0.000159217789999152,0.0021655333851538
"2285","ARHGAP31",0.658358613134776,0.719387205629593,-0.0610285924948173,0.000287420744367693,0.0021655333851538
"2286","CD80",0.412332289624556,0.472304683439914,-0.0599723938153582,0.000280959664796247,0.0021655333851538
"2287","PLA1A",0.586528970996367,0.686383993093302,-0.0998550220969346,0.000867484514307463,0.0021655333851538
"2288","COX17",0.0775495575469143,0.0667747154090787,0.0107748421378356,4.07392356115733e-07,0.0021655333851538
"2289","MAATS1",0.298748584062617,0.235094345097607,0.0636542389650097,0.000581833191788652,0.0021655333851538
"2290","NR1I2",0.581139704611009,0.670540125718692,-0.0894004211076831,0.000219701636349267,0.0021655333851538
"2291","GPR156",0.54121926226442,0.614868463775322,-0.0736492015109024,1.82859223307593e-05,0.0021655333851538
"2292","RP11-174O3.1",0.889345540975613,0.905111097253337,-0.015765556277724,0.000234465954939866,0.0021655333851538
"2293","RP11-174O3.3",0.847934513541971,0.902043661121706,-0.0541091475797358,0.000343778961637251,0.0021655333851538
"2294","HGD",0.788106837529117,0.738061792257379,0.0500450452717377,0.00164346202525595,0.0021655333851538
"2295","RABL3",0.911374940538338,0.82218317475528,0.089191765783058,2.93334558129645e-11,0.0021655333851538
"2296","STXBP5L",0.196602116134981,0.130760790031026,0.0658413261039551,0.000434538227404777,0.0021655333851538
"2297","POLQ",0.920324338002111,0.935590210781242,-0.0152658727791308,1.40730402017743e-06,0.0021655333851538
"2298","HCLS1",0.49006722955679,0.392082441408494,0.0979847881482955,1.60246361162012e-05,0.0021655333851538
"2299","GOLGB1",0.0776782476058922,0.0660633931187076,0.0116148544871848,0.000480486922547451,0.0021655333851538
"2300","ILDR1",0.691958252500999,0.774320144432842,-0.0823618919318436,0.00025085429816413,0.0021655333851538
"2301","CD86",0.546749379762505,0.603807631939752,-0.0570582521772474,0.000560388473674815,0.0021655333851538
"2302","CASR",0.595016695051635,0.579650391572645,0.0153663034789899,0.000588287814664576,0.0021655333851538
"2303","PARP15",0.393671044852276,0.490691616607678,-0.0970205717554015,0.000741792270414559,0.0021655333851538
"2304","PARP14",0.0804739687457267,0.097020484520013,-0.0165465157742863,0.00133166650592663,0.0021655333851538
"2305","DIRC2",0.863605166200882,0.819094303161512,0.0445108630393701,3.74807236304903e-07,0.0021655333851538
"2306","RP11-67L2.2",0.623780324784399,0.73803525003795,-0.114254925253551,2.87140903562751e-09,0.0021655333851538
"2307","SEMA5B",0.507765123535755,0.529394790631961,-0.0216296670962062,0.000358605003767801,0.0021655333851538
"2308","ADCY5",0.502359009382876,0.586239540373252,-0.0838805309903753,0.000423246518067103,0.0021655333851538
"2309","PTPLB",0.918320348881861,0.888329810852959,0.0299905380289022,4.11201803552034e-06,0.0021655333851538
"2310","MYLK",0.302987594690221,0.296332599614042,0.00665499507617847,6.52510006145422e-05,0.0021655333851538
"2311","KALRN",0.487483350165543,0.566095275895234,-0.0786119257296906,0.000423574588057102,0.0021655333851538
"2312","UMPS",0.0941222654361716,0.0812321114834893,0.0128901539526823,0.000485474415795901,0.0021655333851538
"2313","ITGB5",0.586689215588177,0.615365836958986,-0.028676621370809,9.39059284666048e-05,0.0021655333851538
"2314","MUC13",0.657532107514966,0.767386727604735,-0.109854620089769,4.15291310608253e-07,0.0021655333851538
"2315","HEG1",0.61248395864358,0.650046249554606,-0.0375622909110264,0.000320850157487252,0.0021655333851538
"2316","SLC12A8",0.640590532470288,0.638588269733108,0.00200226273717966,0.000426796627106439,0.0021655333851538
"2317","ZNF148",0.0975413870361784,0.0850326141437859,0.0125087728923925,0.000372093269938741,0.0021655333851538
"2318","SNX4",0.918895962470375,0.884098344174586,0.0347976182957893,0.00137175761396909,0.0021655333851538
"2319","RP11-666A20.3",0.562152279955951,0.62376697989007,-0.0616146999341187,0.000601239874395505,0.0021655333851538
"2320","SLC41A3",0.64547728277258,0.713854218600706,-0.0683769358281261,0.000147306695307373,0.0021655333851538
"2321","ALDH1L1",0.624333276333113,0.720792952522238,-0.0964596761891249,1.9792556541622e-05,0.0021655333851538
"2322","ALDH1L1-AS2",0.471595170300417,0.593734701550413,-0.122139531249996,2.30350916741646e-08,0.0021655333851538
"2323","RP11-71E19.1",0.330426012495517,0.388638824251678,-0.0582128117561613,0.000585221526238239,0.0021655333851538
"2324","KLF15",0.428479539579182,0.461644113881647,-0.0331645743024645,0.000222178844718334,0.0021655333851538
"2325","CCDC37",0.580284164714744,0.653890012992966,-0.0736058482782223,0.000335842889067521,0.0021655333851538
"2326","ZXDC",0.07929483676769,0.0616652732568918,0.0176295635107982,0.00165723022766417,0.0021655333851538
"2327","UROC1",0.377534258920664,0.49801205488672,-0.120477795966056,1.74184753980203e-06,0.0021655333851538
"2328","CHST13",0.115670901593797,0.0695989722719578,0.0460719293218383,0.00120398786884979,0.0021655333851538
"2329","C3orf22",0.606355208293674,0.683172860926457,-0.0768176526327838,0.00161624087966585,0.0021655333851538
"2330","NUP210P1",0.75743024232029,0.683285426269996,0.0741448160502937,2.31204222087211e-05,0.0021655333851538
"2331","CHCHD6",0.433990355851287,0.492073035788479,-0.0580826799371926,1.85324839026907e-06,0.0021655333851538
"2332","PLXNA1",0.725345101593284,0.75496234168029,-0.0296172400870056,0.000587647770540994,0.0021655333851538
"2333","RP11-88I21.2",0.494446952184332,0.548548623855029,-0.054101671670697,0.00154350817183322,0.0021655333851538
"2334","MCM2",0.968563478069711,0.962376888983378,0.00618658908633285,0.000556881796753205,0.0021655333851538
"2335","ABTB1",0.706055631891044,0.792162548293123,-0.0861069164020793,0.000779448629827647,0.0021655333851538
"2336","MGLL",0.672411875933603,0.767474684839004,-0.0950628089054018,0.000270219422417638,0.0021655333851538
"2337","RUVBL1",0.286557203492118,0.309080660985976,-0.0225234574938574,0.000329216271493783,0.0021655333851538
"2338","EEFSEC",0.816463166147523,0.77293562716721,0.0435275389803134,5.78089321341795e-05,0.0021655333851538
"2339","GATA2",0.599169273639081,0.512753355902163,0.0864159177369183,0.000589355969533176,0.0021655333851538
"2340","LINC01565",0.413347980241812,0.473635771959828,-0.0602877917180164,0.000657355891467787,0.0021655333851538
"2341","RPN1",0.476440566894759,0.500107565064476,-0.023666998169717,3.74144055568456e-05,0.0021655333851538
"2342","MARK2P17",0.853095122243354,0.875424548730888,-0.0223294264875343,0.000334276385779363,0.0021655333851538
"2343","KIAA1257",0.325373546998336,0.333203619350716,-0.00783007235237964,0.000480412669791321,0.0021655333851538
"2344","EFCC1",0.687258683549473,0.771057179479145,-0.083798495929672,1.51618170263734e-05,0.0021655333851538
"2345","RP11-434H6.2",0.557805483572247,0.640568236593015,-0.0827627530207676,0.000508303044930392,0.0021655333851538
"2346","GP9",0.73283818242467,0.809798146422826,-0.0769599639981565,0.000654412185249017,0.0021655333851538
"2347","COPG1",0.119585646692075,0.107783467972783,0.0118021787192925,1.73085268883874e-05,0.0021655333851538
"2348","RHO",0.633599785369259,0.722554092492869,-0.0889543071236106,0.000372854773502829,0.0021655333851538
"2349","H1FOO",0.644846342479715,0.739099700082446,-0.0942533576027304,6.60375067673555e-06,0.0021655333851538
"2350","PLXND1",0.631371988940454,0.706338972634687,-0.0749669836942324,0.000159013708322838,0.0021655333851538
"2351","TMCC1",0.85380351078973,0.810831872302107,0.042971638487623,0.000810061825371089,0.0021655333851538
"2352","TRH",0.497953885659224,0.466376424819773,0.0315774608394508,0.000674066000545895,0.0021655333851538
"2353","COL6A4P2",0.509427567386394,0.589887976472676,-0.0804604090862819,0.000142915612082209,0.0021655333851538
"2354","COL6A6",0.938396174917147,0.898263362858108,0.0401328120590393,0.000513249623219274,0.0021655333851538
"2355","ATP2C1",0.0672887868747201,0.0562936120309897,0.0109951748437304,8.2926969711424e-08,0.0021655333851538
"2356","RP11-933H2.4",0.66180389152986,0.73309504662144,-0.0712911550915801,2.60726895377854e-06,0.0021655333851538
"2357","CPNE4",0.341117488254099,0.378464852235083,-0.037347363980983,0.000193501178696965,0.0021655333851538
"2358","ACPP",0.808325528984665,0.864105697238222,-0.0557801682535577,4.20952540299263e-06,0.0021655333851538
"2359","DNAJC13",0.0764964550721029,0.0699772870458818,0.00651916802622116,0.000648868580272406,0.0021655333851538
"2360","TMEM108",0.392193870663085,0.392398641823908,-0.000204771160823502,0.000102250385747433,0.0021655333851538
"2361","BFSP2",0.54121920985122,0.639985072200004,-0.0987658623487834,4.97583531712972e-05,0.0021655333851538
"2362","RP11-91K8.2",0.895736681985815,0.925490764739701,-0.029754082753886,1.58562131874917e-07,0.0021655333851538
"2363","CDV3",0.0454356662533699,0.0379111742605156,0.00752449199285437,0.000525381474630546,0.0021655333851538
"2364","TFP1",0.665584895116377,0.768424925666223,-0.102840030549847,4.30924620812418e-06,0.0021655333851538
"2365","TF",0.690676452009643,0.776546037547122,-0.0858695855374795,3.59010895876491e-05,0.0021655333851538
"2366","SRPRB",0.263294343183015,0.284246303802639,-0.0209519606196241,0.000705703001619728,0.0021655333851538
"2367","RAB6B",0.33920812502183,0.370697529477145,-0.0314894044553142,0.000573833147245695,0.0021655333851538
"2368","C3orf36",0.81775678021669,0.900081656935433,-0.0823248767187428,7.91387598495631e-05,0.0021655333851538
"2369","SLCO2A1",0.615016544839687,0.658908179056063,-0.0438916342163759,0.00142493913276688,0.0021655333851538
"2370","RP11-202A13.1",0.371564220676435,0.436042949024966,-0.064478728348531,7.87367201870932e-05,0.0021655333851538
"2371","RP11-200A1.1",0.561066827662352,0.65930764306705,-0.0982408154046977,0.00107182332366061,0.0021655333851538
"2372","AMOTL2",0.451083346000775,0.426240420825848,0.0248429251749274,0.000871047365071129,0.0021655333851538
"2373","EPHB1",0.251521992182941,0.272992392450112,-0.021470400267171,0.000655239647253118,0.0021655333851538
"2374","MSL2",0.0230889662981117,0.0198043130354583,0.00328465326265337,0.000718905173498088,0.0021655333851538
"2375","PCCB",0.0402022277894843,0.0361392282131943,0.00406299957628995,0.000914507774990858,0.0021655333851538
"2376","STAG1",0.84289083138825,0.789921341545367,0.0529694898428826,4.56854822123258e-06,0.0021655333851538
"2377","SLC35G2",0.129374038249031,0.115278618174907,0.0140954200741234,0.000286258165367374,0.0021655333851538
"2378","SOX14",0.169102278618602,0.138685666191262,0.0304166124273403,1.77908307103223e-05,0.0021655333851538
"2379","CLDN18",0.875833778503944,0.811924275226221,0.0639095032777233,5.44746536500782e-06,0.0021655333851538
"2380","DZIP1L",0.499946136943782,0.498294321966513,0.0016518149772688,1.0662866791692e-06,0.0021655333851538
"2381","NME9",0.316161995789347,0.364278276624049,-0.048116280834702,0.000252542896387115,0.0021655333851538
"2382","MRAS",0.482803992738035,0.549603275432704,-0.0667992826946688,0.000287987789814369,0.0021655333851538
"2383","ESYT3",0.517293582903583,0.621358596150788,-0.104065013247205,0.000139097438350687,0.0021655333851538
"2384","CEP70",0.0442417239224173,0.0402436836611158,0.00399804026130158,0.000609401200277356,0.0021655333851538
"2385","PIK3CB",0.453294594594875,0.517027521053495,-0.0637329264586206,0.00143096407128176,0.0021655333851538
"2386","MRPS22",0.199670330857235,0.215868764571157,-0.0161984337139228,0.000356359047516337,0.0021655333851538
"2387","NMNAT3",0.180085563830454,0.17994695733196,0.000138606498493909,0.000891301738712218,0.0021655333851538
"2388","CLSTN2",0.308730595555637,0.250032093037801,0.0586985025178364,3.22765585820833e-06,0.0021655333851538
"2389","TRIM42",0.576187609229603,0.645473315582161,-0.0692857063525588,0.000327241830543892,0.0021655333851538
"2390","SPSB4",0.425463360641224,0.46465312226176,-0.0391897616205367,0.000672399637265966,0.0021655333851538
"2391","PXYLP1",0.288555770267423,0.323796732430379,-0.0352409621629559,2.37778239515106e-05,0.0021655333851538
"2392","RP11-438D8.2",0.0962785942221826,0.0841627139236435,0.012115880298539,1.95420876720191e-06,0.0021655333851538
"2393","ZBTB38",0.773238585297666,0.706709595936534,0.0665289893611313,3.27112909260789e-06,0.0021655333851538
"2394","RP11-340E6.1",0.84644791312991,0.893449310570902,-0.0470013974409923,0.000159217789999152,0.0021655333851538
"2395","GRK7",0.706859422093268,0.790339898634822,-0.0834804765415545,0.000190678926995285,0.0021655333851538
"2396","ATP1B3",0.115079702051634,0.100750708683423,0.0143289933682114,0.000799427887577125,0.0021655333851538
"2397","XRN1",0.0800877106048925,0.0694527263955232,0.0106349842093693,0.000108318285289177,0.0021655333851538
"2398","PCOLCE2",0.0512465002614163,0.0441151664595063,0.00713133380190995,0.00123420550995245,0.0021655333851538
"2399","CHST2",0.0785088069239493,0.0681222347968784,0.010386572127071,0.0012493716451203,0.0021655333851538
"2400","PBX2P1",0.584202544628379,0.684672143765576,-0.100469599137197,3.02575401214218e-06,0.0021655333851538
"2401","SLC9A9",0.755923094781739,0.828101560080694,-0.0721784652989556,1.38981081874674e-05,0.0021655333851538
"2402","C3orf58",0.10091482607583,0.0781276972304239,0.0227871288454056,3.60921392748991e-05,0.0021655333851538
"2403","PLSCR4",0.554512538902412,0.679305758441436,-0.124793219539024,0.00055172302486571,0.0021655333851538
"2404","PLSCR2",0.74557038409482,0.834136962727288,-0.0885665786324671,5.98318900686753e-06,0.0021655333851538
"2405","RP11-649A16.1",0.569383201518565,0.492246376116823,0.0771368254017423,0.000594898993695766,0.0021655333851538
"2406","ZIC1",0.45428120169415,0.359533108373768,0.0947480933203821,0.000388407666231621,0.0021655333851538
"2407","AGTR1",0.343003930322456,0.29505098408111,0.0479529462413465,0.000176633692539318,0.0021655333851538
"2408","RP11-680B3.2",0.675059345419409,0.685920810823836,-0.0108614654044269,0.000723352957229273,0.0021655333851538
"2409","GYG1",0.468793123324378,0.520949759251803,-0.0521566359274245,0.000201360230938914,0.0021655333851538
"2410","HPS3",0.0385008265233145,0.0321117205419042,0.00638910598141033,0.00078892362109864,0.0021655333851538
"2411","CPHL1P",0.679434122414767,0.778472830229491,-0.0990387078147245,0.000288714024571526,0.0021655333851538
"2412","TM4SF1",0.427798216772303,0.399100987351854,0.0286972294204485,0.000825104916696217,0.0021655333851538
"2413","RP11-167H9.4",0.405460370896015,0.499676772265487,-0.0942164013694713,5.71700249174898e-05,0.0021655333851538
"2414","RP11-167H9.5",0.566635609865829,0.619850154686201,-0.0532145448203716,0.000502478673398986,0.0021655333851538
"2415","SIAH2",0.0385144694008662,0.0418936117491944,-0.00337914234832815,0.00141893758776884,0.0021655333851538
"2416","MED12L",0.490975285447667,0.490109870586484,0.000865414861182684,0.000269627653250311,0.0021655333851538
"2417","IGSF10",0.79358619064247,0.875040051659592,-0.0814538610171215,2.99348390857227e-05,0.0021655333851538
"2418","AADACL2-AS1",0.634433244961375,0.717811407205403,-0.0833781622440276,0.000328835687521164,0.0021655333851538
"2419","P2RY1",0.0633407153012066,0.056909290539772,0.00643142476143464,0.00129816611792172,0.0021655333851538
"2420","RP11-23D24.2",0.694720151285938,0.800923044914372,-0.106202893628434,2.67027278106424e-06,0.0021655333851538
"2421","ARHGEF26-AS1",0.713074612993796,0.807346588063059,-0.0942719750692623,4.71855259309871e-07,0.0021655333851538
"2422","DHX36",0.0436745671972366,0.0291095857882049,0.0145649814090317,5.22388363213239e-07,0.0021655333851538
"2423","MME",0.267271759527757,0.228930844439348,0.0383409150884089,0.000353964832457845,0.0021655333851538
"2424","LINC01487",0.558583142521351,0.674473679239805,-0.115890536718454,1.6718655577879e-05,0.0021655333851538
"2425","PABPC1P10",0.890733106480719,0.931039182155752,-0.0403060756750336,8.15920491562791e-05,0.0021655333851538
"2426","PLCH1",0.25236874428712,0.28889500981541,-0.0365262655282906,0.00138341501050139,0.0021655333851538
"2427","SLC33A1",0.0581199765137884,0.0505411114270079,0.00757886508678047,2.94705780574012e-05,0.0021655333851538
"2428","KCNAB1",0.522635971252504,0.539742650363655,-0.0171066791111503,0.000668551065273014,0.0021655333851538
"2429","SSR3",0.052648361494703,0.0460981958896864,0.00655016560501662,0.000481539782867836,0.0021655333851538
"2430","LINC00886",0.49899964621886,0.581019869644724,-0.0820202234258638,0.000159385753070423,0.0021655333851538
"2431","LEKR1",0.468757394066135,0.546072097673836,-0.0773147036077011,0.000771700757860479,0.0021655333851538
"2432","LINC00880",0.619710661260701,0.682496911713733,-0.062786250453032,0.000110855280675146,0.0021655333851538
"2433","CCNL1",0.351791499583819,0.295086436301329,0.0567050632824897,0.000715092883572984,0.0021655333851538
"2434","RP11-550I24.2",0.69975419518532,0.77964338903028,-0.0798891938449602,0.00167808161826586,0.0021655333851538
"2435","VEPH1",0.275208187561025,0.290379863944952,-0.0151716763839271,0.000142747914859574,0.0021655333851538
"2436","SHOX2",0.187264249131452,0.144157176950399,0.0431070721810529,0.000368217226205319,0.0021655333851538
"2437","RSRC1",0.085182618466048,0.073025020527769,0.0121575979382789,6.13321919311832e-05,0.0021655333851538
"2438","IL12A-AS1",0.437415712426199,0.398243997340446,0.0391717150857526,0.000123316879615284,0.0021655333851538
"2439","TRIM59",0.477380045033518,0.547867945387971,-0.070487900354453,0.00068153249984998,0.0021655333851538
"2440","ARL14",0.54146442927608,0.630753091273133,-0.0892886619970534,0.000135366863458541,0.0021655333851538
